# timestamp tx ty tz qx qy qz qw
1.066667 0.165096 -0.020012 2.027425 -0.01865895 0.04149111 0.01249746 0.99888645
1.100000 0.163264 -0.024569 2.059532 -0.01909922 0.04198462 0.01212132 0.99886215
1.133333 0.161203 -0.028823 2.091639 -0.01952626 0.04246390 0.01172478 0.99883836
1.166667 0.158928 -0.032730 2.123746 -0.01993973 0.04292880 0.01130855 0.99881512
1.200000 0.156452 -0.036250 2.155853 -0.02033931 0.04337919 0.01087335 0.99879244
1.233333 0.153790 -0.039347 2.187960 -0.02072471 0.04381493 0.01041995 0.99877033
1.266667 0.150955 -0.041989 2.220067 -0.02109561 0.04423590 0.00994913 0.99874880
1.300000 0.147963 -0.044154 2.252174 -0.02145172 0.04464199 0.00946173 0.99872789
1.333333 0.144829 -0.045822 2.284281 -0.02179275 0.04503310 0.00895860 0.99870758
1.366667 0.141570 -0.046982 2.316388 -0.02211842 0.04540912 0.00844062 0.99868791
1.400000 0.138200 -0.047627 2.348495 -0.02242847 0.04576997 0.00790870 0.99866888
1.433333 0.134736 -0.047758 2.380602 -0.02272261 0.04611557 0.00736378 0.99865050
1.466667 0.131194 -0.047382 2.412709 -0.02300061 0.04644584 0.00680680 0.99863278
1.500000 0.127591 -0.046513 2.444816 -0.02326221 0.04676073 0.00623876 0.99861573
1.533333 0.123942 -0.045169 2.476923 -0.02350718 0.04706016 0.00566064 0.99859937
1.566667 0.120265 -0.043376 2.509030 -0.02373529 0.04734411 0.00507346 0.99858371
1.600000 0.116574 -0.041164 2.541137 -0.02394633 0.04761252 0.00447826 0.99856876
1.633333 0.112887 -0.038568 2.573244 -0.02414009 0.04786535 0.00387607 0.99855453
1.666667 0.109218 -0.035629 2.605351 -0.02431636 0.04810259 0.00326795 0.99854102
1.700000 0.105585 -0.032389 2.637458 -0.02447498 0.04832420 0.00265497 0.99852827
1.733333 0.102001 -0.028897 2.669565 -0.02461577 0.04853018 0.00203822 0.99851626
1.766667 0.098482 -0.025201 2.701672 -0.02473856 0.04872052 0.00141876 0.99850503
1.800000 0.095043 -0.021354 2.733779 -0.02484321 0.04889521 0.00079770 0.99849459
1.833333 0.091698 -0.017408 2.765886 -0.02492957 0.04905425 0.00017612 0.99848494
1.866667 0.088460 -0.013417 2.797993 -0.02499753 0.04919765 -0.00044489 0.99847610
1.900000 0.085343 -0.009434 2.830100 -0.02504697 0.04932543 -0.00106423 0.99846809
1.933333 0.082359 -0.005512 2.862207 -0.02507780 0.04943761 -0.00168081 0.99846092
1.966667 0.079520 -0.001702 2.894314 -0.02508993 0.04953420 -0.00229356 0.99845460
2.000000 0.076838 0.001947 2.926421 -0.02508329 0.04961523 -0.00290138 0.99844917
2.033333 0.074323 0.005389 2.958528 -0.02505783 0.04968073 -0.00350322 0.99844462
2.066667 0.071985 0.008583 2.990635 -0.02501349 0.04973074 -0.00409802 0.99844098
2.100000 0.069833 0.011489 3.022742 -0.02495026 0.04976529 -0.00468472 0.99843826
2.133333 0.067877 0.014074 3.054849 -0.02486812 0.04978442 -0.00526230 0.99843648
2.166667 0.066123 0.016309 3.086957 -0.02476708 0.04978818 -0.00582973 0.99843565
2.200000 0.064578 0.018170 3.119064 -0.02464715 0.04977661 -0.00638602 0.99843579
2.233333 0.063249 0.019639 3.151171 -0.02450836 0.04974975 -0.00693019 0.99843692
2.266667 0.062139 0.020704 3.183278 -0.02435077 0.04970767 -0.00746128 0.99843904
2.300000 0.061254 0.021358 3.215385 -0.02417443 0.04965040 -0.00797835 0.99844218
2.333333 0.060597 0.021603 3.247492 -0.02397944 0.04957801 -0.00848049 0.99844634
2.366667 0.060170 0.021443 3.279599 -0.02376588 0.04949054 -0.00896682 0.99845153
2.400000 0.059975 0.020889 3.311706 -0.02353388 0.04938805 -0.00943647 0.99845778
2.433333 0.060012 0.019960 3.343813 -0.02328355 0.04927061 -0.00988863 0.99846507
2.466667 0.060280 0.018678 3.375920 -0.02301505 0.04913826 -0.01032248 0.99847343
2.500000 0.060779 0.017071 3.408027 -0.02272853 0.04899107 -0.01073726 0.99848285
2.533333 0.061506 0.015171 3.440134 -0.02242419 0.04882910 -0.01113224 0.99849334
2.566667 0.062459 0.013014 3.472241 -0.02210220 0.04865240 -0.01150672 0.99850490
2.600000 0.063632 0.010641 3.504348 -0.02176279 0.04846104 -0.01186004 0.99851753
2.633333 0.065022 0.008095 3.536455 -0.02140618 0.04825507 -0.01219157 0.99853122
2.666667 0.066622 0.005422 3.568562 -0.02103261 0.04803456 -0.01250073 0.99854596
2.700000 0.068425 0.002669 3.600669 -0.02064235 0.04779958 -0.01278696 0.99856176
2.733333 0.070425 -0.000115 3.632776 -0.02023568 0.04755018 -0.01304975 0.99857859
2.766667 0.072613 -0.002881 3.664883 -0.01981288 0.04728642 -0.01328865 0.99859644
2.800000 0.074980 -0.005581 3.696990 -0.01937427 0.04700837 -0.01350322 0.99861530
2.833333 0.077516 -0.008168 3.729097 -0.01892017 0.04671610 -0.01369307 0.99863514
2.866667 0.080211 -0.010594 3.761204 -0.01845091 0.04640967 -0.01385789 0.99865593
2.900000 0.083052 -0.012817 3.793311 -0.01796686 0.04608914 -0.01399735 0.99867765
2.933333 0.086030 -0.014795 3.825418 -0.01746838 0.04575458 -0.01411123 0.99870028
2.966667 0.089130 -0.016492 3.857525 -0.01695586 0.04540606 -0.01419930 0.99872377
3.000000 0.092340 -0.017875 3.889632 -0.01642969 0.04504365 -0.01426141 0.99874809
3.033333 0.095647 -0.018914 3.921739 -0.01589029 0.04466742 -0.01429744 0.99877320
3.066667 0.099036 -0.019588 3.953846 -0.01533809 0.04427744 -0.01430733 0.99879905
3.100000 0.102493 -0.019877 3.985953 -0.01477352 0.04387378 -0.01429106 0.99882561
3.133333 0.106002 -0.019769 4.018060 -0.01419704 0.04345653 -0.01424864 0.99885282
3.166667 0.109550 -0.019257 4.050167 -0.01360910 0.04302575 -0.01418014 0.99888062
3.200000 0.113119 -0.018341 4.082274 -0.01301020 0.04258154 -0.01408569 0.99890898
3.233333 0.116695 -0.017026 4.114381 -0.01240080 0.04212397 -0.01396544 0.99893781
3.266667 0.120261 -0.015323 4.146488 -0.01178143 0.04165313 -0.01381960 0.99896708
3.300000 0.123802 -0.013248 4.178595 -0.01115257 0.04116912 -0.01364842 0.99899672
3.333333 0.127300 -0.010825 4.210702 -0.01051476 0.04067202 -0.01345220 0.99902666
3.366667 0.130740 -0.008082 4.242809 -0.00986851 0.04016193 -0.01323128 0.99905684
3.400000 0.134106 -0.005051 4.274916 -0.00921437 0.03963896 -0.01298605 0.99908719
3.433333 0.137381 -0.001770 4.307023 -0.00855289 0.03910320 -0.01271694 0.99911764
3.466667 0.140550 0.001719 4.339130 -0.00788461 0.03855478 -0.01242441 0.99914813
3.500000 0.143596 0.005373 4.371237 -0.00721009 0.03799381 -0.01210899 0.99917859
3.533333 0.146505 0.009141 4.403344 -0.00652990 0.03742040 -0.01177121 0.99920894
3.566667 0.149259 0.012975 4.435452 -0.00584462 0.03683469 -0.01141169 0.99923912
3.600000 0.151845 0.016823 4.467559 -0.00515481 0.03623680 -0.01103104 0.99926905
3.633333 0.154249 0.020631 4.499666 -0.00446107 0.03562688 -0.01062994 0.99929867
3.666667 0.156454 0.024347 4.531773 -0.00376396 0.03500506 -0.01020910 0.99932790
3.700000 0.158449 0.027919 4.563880 -0.00306409 0.03437150 -0.00976926 0.99935668
3.733333 0.160219 0.031294 4.595987 -0.00236203 0.03372636 -0.00931118 0.99938494
3.766667 0.161753 0.034424 4.628094 -0.00165839 0.03306979 -0.00883569 0.99941261
3.800000 0.163037 0.037261 4.660201 -0.00095375 0.03240196 -0.00834362 0.99943964
3.833333 0.164062 0.039763 4.692308 -0.00024871 0.03172307 -0.00783585 0.99946595
3.866667 0.164815 0.041889 4.724415 0.00045615 0.03103327 -0.00731326 0.99949149
3.900000 0.165287 0.043605 4.756522 0.00116023 0.03033278 -0.00677678 0.99951621
3.933333 0.165468 0.044879 4.788629 0.00186294 0.02962179 -0.00622737 0.99954004
3.966667 0.165351 0.045687 4.820736 0.00256370 0.02890050 -0.00566599 0.99956295
4.000000 0.164928 0.046009 4.852843 0.00326193 0.02816912 -0.00509364 0.99958487
4.033333 0.164191 0.045833 4.884950 0.00395705 0.02742789 -0.00451134 0.99960577
4.066667 0.163135 0.045150 4.917057 0.00464848 0.02667701 -0.00392012 0.99962561
4.100000 0.161756 0.043960 4.949164 0.00533565 0.02591674 -0.00332103 0.99964435
4.133333 0.160048 0.042268 4.981271 0.00601801 0.02514731 -0.00271512 0.99966196
4.166667 0.158009 0.040087 5.013378 0.00669499 0.02436897 -0.00210349 0.99967840
4.200000 0.155637 0.037434 5.045485 0.00736605 0.02358198 -0.00148720 0.99969366
4.233333 0.152930 0.034334 5.077592 0.00803065 0.02278660 -0.00086737 0.99970772
4.266667 0.149888 0.030816 5.109699 0.00868825 0.02198310 -0.00024508 0.99972056
4.300000 0.146512 0.026916 5.141806 0.00933833 0.02117175 0.00037854 0.99973217
4.333333 0.142804 0.022674 5.173913 0.00998036 0.02035285 0.00100240 0.99974254
4.366667 0.138765 0.018135 5.206020 0.01061386 0.01952669 0.00162538 0.99975168
4.400000 0.134400 0.013348 5.238127 0.01123832 0.01869354 0.00224637 0.99975957
4.433333 0.129714 0.008365 5.270234 0.01185326 0.01785373 0.00286426 0.99976624
4.466667 0.124711 0.003240 5.302341 0.01245821 0.01700754 0.00347796 0.99977169
4.500000 0.119398 -0.001970 5.334448 0.01305270 0.01615531 0.00408636 0.99977594
4.533333 0.113783 -0.007206 5.366555 0.01363629 0.01529733 0.00468839 0.99977901
4.566667 0.107874 -0.012410 5.398662 0.01420853 0.01443394 0.00528297 0.99978091
4.600000 0.101681 -0.017523 5.430769 0.01476902 0.01356546 0.00586904 0.99978168
4.633333 0.095212 -0.022488 5.462876 0.01531733 0.01269221 0.00644554 0.99978135
4.666667 0.088479 -0.027250 5.494983 0.01585306 0.01181453 0.00701146 0.99977994
4.700000 0.081494 -0.031754 5.527090 0.01637584 0.01093275 0.00756577 0.99977751
4.733333 0.074269 -0.035949 5.559197 0.01688529 0.01004722 0.00810749 0.99977408
4.766667 0.066817 -0.039790 5.591304 0.01738106 0.00915827 0.00863565 0.99976970
4.800000 0.059152 -0.043232 5.623411 0.01786281 0.00826624 0.00914929 0.99976441
4.833333 0.051290 -0.046239 5.655518 0.01833020 0.00737148 0.00964751 0.99975827
4.866667 0.043243 -0.048778 5.687625 0.01878293 0.00647434 0.01012940 0.99975131
4.900000 0.035030 -0.050821 5.719732 0.01922069 0.00557515 0.01059410 0.99974359
4.933333 0.026665 -0.052349 5.751839 0.01964321 0.00467427 0.01104077 0.99973516
4.966667 0.018166 -0.053345 5.783946 0.02005021 0.00377204 0.01146862 0.99972608
5.000000 0.009550 -0.053801 5.816054 0.02044143 0.00286880 0.01187688 0.99971639
5.033333 0.000834 -0.053717 5.848161 0.02081665 0.00196491 0.01226480 0.99970615
5.066667 -0.007963 -0.053096 5.880268 0.02117562 0.00106070 0.01263169 0.99969541
5.100000 -0.016824 -0.051950 5.912375 0.02151815 0.00015651 0.01297688 0.99968422
5.133333 -0.025730 -0.050296 5.944482 0.02184403 -0.00074730 0.01329975 0.99967264
5.166667 -0.034662 -0.048158 5.976589 0.02215309 -0.00165042 0.01359972 0.99966072
5.200000 -0.043601 -0.045564 6.008696 0.02244515 -0.00255250 0.01387624 0.99964851
5.233333 -0.052530 -0.042550 6.040803 0.02272007 -0.00345321 0.01412881 0.99963606
5.266667 -0.061427 -0.039154 6.072910 0.02297770 -0.00435221 0.01435696 0.99962341
5.300000 -0.070276 -0.035421 6.105017 0.02321792 -0.00524920 0.01456028 0.99961061
5.333333 -0.079057 -0.031397 6.137124 0.02344062 -0.00614384 0.01473839 0.99959770
5.366667 -0.087751 -0.027135 6.169231 0.02364570 -0.00703582 0.01489097 0.99958473
5.400000 -0.096340 -0.022686 6.201338 0.02383307 -0.00792483 0.01501772 0.99957173
5.433333 -0.104805 -0.018105 6.233445 0.02400267 -0.00881055 0.01511841 0.99955874
5.466667 -0.113130 -0.013449 6.265552 0.02415443 -0.00969268 0.01519285 0.99954579
5.500000 -0.121296 -0.008774 6.297659 0.02428832 -0.01057094 0.01524089 0.99953292
5.533333 -0.129286 -0.004137 6.329766 0.02440429 -0.01144501 0.01526242 0.99952014
5.566667 -0.137083 0.000410 6.361873 0.02450234 -0.01231462 0.01525740 0.99950748
5.600000 -0.144671 0.004811 6.393980 0.02458245 -0.01317947 0.01522581 0.99949496
5.633333 -0.152035 0.009017 6.426087 0.02464462 -0.01403931 0.01516770 0.99948261
5.666667 -0.159159 0.012980 6.458194 0.02468887 -0.01489384 0.01508315 0.99947043
5.700000 -0.166029 0.016657 6.490301 0.02471523 -0.01574281 0.01497231 0.99945843
5.733333 -0.172632 0.020008 6.522408 0.02472373 -0.01658596 0.01483533 0.99944662
5.766667 -0.178953 0.022998 6.554515 0.02471444 -0.01742302 0.01467247 0.99943502
5.800000 -0.184981 0.025598 6.586622 0.02468739 -0.01825377 0.01448397 0.99942361
5.833333 -0.190704 0.027784 6.618729 0.02464268 -0.01907794 0.01427018 0.99941239
5.866667 -0.196112 0.029538 6.650836 0.02458037 -0.01989530 0.01403143 0.99940137
5.900000 -0.201194 0.030847 6.682943 0.02450055 -0.02070562 0.01376815 0.99939053
5.933333 -0.205941 0.031707 6.715050 0.02440334 -0.02150868 0.01348078 0.99937987
5.966667 -0.210346 0.032116 6.747157 0.02428884 -0.02230424 0.01316981 0.99936937
6.000000 -0.214401 0.032081 6.779264 0.02415716 -0.02309211 0.01283578 0.99935901
6.033333 -0.218100 0.031615 6.811371 0.02400845 -0.02387207 0.01247926 0.99934878
6.066667 -0.221437 0.030735 6.843478 0.02384283 -0.02464390 0.01210086 0.99933866
6.100000 -0.224409 0.029465 6.875585 0.02366046 -0.02540742 0.01170125 0.99932864
6.133333 -0.227012 0.027834 6.907692 0.02346149 -0.02616242 0.01128111 0.99931868
6.166667 -0.229243 0.025875 6.939799 0.02324608 -0.02690872 0.01084117 0.99930877
6.200000 -0.231101 0.023625 6.971906 0.02301442 -0.02764613 0.01038219 0.99929887
6.233333 -0.232585 0.021126 7.004013 0.02276667 -0.02837447 0.00990497 0.99928898
6.266667 -0.233697 0.018422 7.036120 0.02250303 -0.02909356 0.00941033 0.99927905
6.300000 -0.234438 0.015559 7.068227 0.02222370 -0.02980322 0.00889915 0.99926907
6.333333 -0.234810 0.012587 7.100334 0.02192889 -0.03050329 0.00837230 0.99925901
6.366667 -0.234817 0.009554 7.132441 0.02161879 -0.03119360 0.00783071 0.99924885
6.400000 -0.234464 0.006511 7.164548 0.02129365 -0.03187399 0.00727532 0.99923856
6.433333 -0.233755 0.003507 7.196656 0.02095367 -0.03254428 0.00670709 0.99922812
6.466667 -0.232697 0.000591 7.228763 0.02059911 -0.03320434 0.00612702 0.99921750
6.500000 -0.231298 -0.002191 7.260870 0.02023019 -0.03385400 0.00553613 0.99920668
6.533333 -0.229565 -0.004794 7.292977 0.01984718 -0.03449311 0.00493543 0.99919565
6.566667 -0.227507 -0.007176 7.325084 0.01945033 -0.03512151 0.00432600 0.99918439
6.600000 -0.225135 -0.009299 7.357191 0.01903990 -0.03573907 0.00370887 0.99917288
6.633333 -0.222458 -0.011130 7.389298 0.01861616 -0.03634563 0.00308515 0.99916111
6.666667 -0.219489 -0.012639 7.421405 0.01817940 -0.03694105 0.00245592 0.99914906
6.700000 -0.216238 -0.013802 7.453512 0.01772990 -0.03752519 0.00182227 0.99913672
6.733333 -0.212719 -0.014601 7.485619 0.01726794 -0.03809790 0.00118533 0.99912410
6.766667 -0.208946 -0.015020 7.517726 0.01679383 -0.03865904 0.00054620 0.99911118
6.800000 -0.204931 -0.015054 7.549833 0.01630788 -0.03920847 -0.00009399 0.99909796
6.833333 -0.200690 -0.014700 7.581940 0.01581039 -0.03974606 -0.00073413 0.99908445
6.866667 -0.196237 -0.013963 7.614047 0.01530169 -0.04027166 -0.00137308 0.99907065
6.900000 -0.191589 -0.012852 7.646154 0.01478209 -0.04078514 -0.00200974 0.99905657
6.933333 -0.186760 -0.011383 7.678261 0.01425194 -0.04128635 -0.00264298 0.99904221
6.966667 -0.181767 -0.009578 7.710368 0.01371156 -0.04177517 -0.00327170 0.99902759
7.000000 -0.176627 -0.007463 7.742475 0.01316131 -0.04225145 -0.00389478 0.99901273
7.033333 -0.171356 -0.005070 7.774582 0.01260154 -0.04271506 -0.00451114 0.99899763
7.066667 -0.165971 -0.002434 7.806689 0.01203259 -0.04316587 -0.00511969 0.99898234
7.100000 -0.160489 0.000405 7.838796 0.01145485 -0.04360372 -0.00571937 0.99896686
7.133333 -0.154928 0.003404 7.870903 0.01086867 -0.04402850 -0.00630913 0.99895123
7.166667 -0.149305 0.006517 7.903010 0.01027443 -0.04444007 -0.00688792 0.99893547
7.200000 -0.143637 0.009696 7.935117 0.00967252 -0.04483828 -0.00745473 0.99891962
7.233333 -0.137941 0.012892 7.967224 0.00906332 -0.04522301 -0.00800856 0.99890370
7.266667 -0.132235 0.016053 7.999331 0.00844722 -0.04559413 -0.00854845 0.99888775
7.300000 -0.126534 0.019130 8.031438 0.00782464 -0.04595149 -0.00907344 0.99887182
7.333333 -0.120857 0.022072 8.063545 0.00719596 -0.04629496 -0.00958261 0.99885593
7.366667 -0.115218 0.024832 8.095652 0.00656161 -0.04662442 -0.01007507 0.99884013
7.400000 -0.109635 0.027363 8.127759 0.00592200 -0.04693972 -0.01054995 0.99882445
7.433333 -0.104124 0.029620 8.159866 0.00527755 -0.04724075 -0.01100641 0.99880895
7.466667 -0.098698 0.031563 8.191973 0.00462870 -0.04752738 -0.01144366 0.99879366
7.500000 -0.093374 0.033156 8.224080 0.00397586 -0.04779946 -0.01186093 0.99877862
7.533333 -0.088165 0.034367 8.256187 0.00331949 -0.04805689 -0.01225747 0.99876387
7.566667 -0.083085 0.035166 8.288294 0.00266002 -0.04829953 -0.01263260 0.99874947
7.600000 -0.078147 0.035534 8.320401 0.00199791 -0.04852727 -0.01298566 0.99873544
7.633333 -0.073365 0.035452 8.352508 0.00133360 -0.04873998 -0.01331603 0.99872184
7.666667 -0.068749 0.034911 8.384615 0.00066754 -0.04893755 -0.01362312 0.99870871
7.700000 -0.064311 0.033905 8.416722 0.00000021 -0.04911986 -0.01390640 0.99869608
7.733333 -0.060061 0.032437 8.448829 -0.00066794 -0.04928680 -0.01416536 0.99868399
7.766667 -0.056009 0.030514 8.480936 -0.00133643 -0.04943827 -0.01439957 0.99867248
7.800000 -0.052164 0.028150 8.513043 -0.00200481 -0.04957417 -0.01460859 0.99866159
7.833333 -0.048533 0.025365 8.545151 -0.00267258 -0.04969439 -0.01479207 0.99865135
7.866667 -0.045124 0.022185 8.577258 -0.00333928 -0.04979883 -0.01494969 0.99864179
7.900000 -0.041944 0.018642 8.609365 -0.00400443 -0.04988742 -0.01508117 0.99863295
7.933333 -0.038996 0.014771 8.641472 -0.00466754 -0.04996005 -0.01518628 0.99862485
7.966667 -0.036287 0.010613 8.673579 -0.00532812 -0.05001666 -0.01526483 0.99861751
8.000000 -0.033819 0.006215 8.705686 -0.00598570 -0.05005716 -0.01531670 0.99861096
8.033333 -0.031596 0.001625 8.737793 -0.00663979 -0.05008150 -0.01534179 0.99860522
8.066667 -0.029618 -0.003106 8.769900 -0.00728989 -0.05008960 -0.01534006 0.99860031
8.100000 -0.027887 -0.007923 8.802007 -0.00793553 -0.05008140 -0.01531151 0.99859623
8.133333 -0.026403 -0.012770 8.834114 -0.00857620 -0.05005687 -0.01525620 0.99859301
8.166667 -0.025164 -0.017590 8.866221 -0.00921142 -0.05001595 -0.01517423 0.99859066
8.200000 -0.024169 -0.022327 8.898328 -0.00984071 -0.04995861 -0.01506575 0.99858917
8.233333 -0.023414 -0.026923 8.930435 -0.01046357 -0.04988483 -0.01493094 0.99858855
8.266667 -0.022896 -0.031324 8.962542 -0.01107952 -0.04979457 -0.01477005 0.99858880
8.300000 -0.022611 -0.035477 8.994649 -0.01168808 -0.04968784 -0.01458338 0.99858992
8.333333 -0.022552 -0.039329 9.026756 -0.01228876 -0.04956462 -0.01437124 0.99859191
8.366667 -0.022713 -0.042835 9.058863 -0.01288108 -0.04942492 -0.01413401 0.99859476
8.400000 -0.023088 -0.045951 9.090970 -0.01346458 -0.04926874 -0.01387213 0.99859845
8.433333 -0.023667 -0.048638 9.123077 -0.01403877 -0.04909612 -0.01358605 0.99860298
8.466667 -0.024443 -0.050861 9.155184 -0.01460319 -0.04890708 -0.01327628 0.99860832
8.500000 -0.025406 -0.052593 9.187291 -0.01515737 -0.04870166 -0.01294338 0.99861448
8.533333 -0.026545 -0.053811 9.219398 -0.01570087 -0.04847990 -0.01258793 0.99862141
8.566667 -0.027849 -0.054497 9.251505 -0.01623321 -0.04824187 -0.01221056 0.99862911
8.600000 -0.029308 -0.054643 9.283612 -0.01675397 -0.04798762 -0.01181195 0.99863756
8.633333 -0.030909 -0.054243 9.315719 -0.01726270 -0.04771724 -0.01139281 0.99864672
8.666667 -0.032639 -0.053301 9.347826 -0.01775896 -0.04743081 -0.01095387 0.99865657
8.700000 -0.034485 -0.051827 9.379933 -0.01824234 -0.04712841 -0.01049592 0.99866709
8.733333 -0.036433 -0.049835 9.412040 -0.01871241 -0.04681016 -0.01001977 0.99867826
8.766667 -0.038470 -0.047348 9.444147 -0.01916877 -0.04647616 -0.00952627 0.99869003
8.800000 -0.040581 -0.044394 9.476254 -0.01961101 -0.04612653 -0.00901629 0.99870239
8.833333 -0.042751 -0.041005 9.508361 -0.02003876 -0.04576141 -0.00849075 0.99871530
8.866667 -0.044964 -0.037221 9.540468 -0.02045163 -0.04538092 -0.00795056 0.99872874
8.900000 -0.047207 -0.033085 9.572575 -0.02084925 -0.04498522 -0.00739671 0.99874267
8.933333 -0.049463 -0.028644 9.604682 -0.02123126 -0.04457446 -0.00683016 0.99875708
8.966667 -0.051717 -0.023950 9.636789 -0.02159733 -0.04414881 -0.00625192 0.99877192
9.000000 -0.053953 -0.019055 9.668896 -0.02194712 -0.04370843 -0.00566303 0.99878718
9.033333 -0.056155 -0.014016 9.701003 -0.02228030 -0.04325351 -0.00506453 0.99880282
9.066667 -0.058309 -0.008891 9.733110 -0.02259657 -0.04278422 -0.00445748 0.99881882
9.100000 -0.060398 -0.003737 9.765217 -0.02289564 -0.04230077 -0.00384297 0.99883515
9.133333 -0.062407 0.001388 9.797324 -0.02317723 -0.04180336 -0.00322209 0.99885180
9.166667 -0.064321 0.006424 9.829431 -0.02344106 -0.04129219 -0.00259594 0.99886873
9.200000 -0.066124 0.011318 9.861538 -0.02368690 -0.04076747 -0.00196564 0.99888592
9.233333 -0.067803 0.016014 9.893645 -0.02391450 -0.04022943 -0.00133231 0.99890336
9.266667 -0.069344 0.020461 9.925753 -0.02412365 -0.03967830 -0.00069707 0.99892102
9.300000 -0.070731 0.024613 9.957860 -0.02431413 -0.03911430 -0.00006107 0.99893888
9.333333 -0.071952 0.028424 9.989967 -0.02448577 -0.03853767 0.00057457 0.99895694
9.366667 -0.072994 0.031857 10.022074 -0.02463838 -0.03794865 0.00120871 0.99897517
9.400000 -0.073844 0.034877 10.054181 -0.02477182 -0.03734749 0.00184023 0.99899356
9.433333 -0.074491 0.037455 10.086288 -0.02488594 -0.03673443 0.00246799 0.99901210
9.466667 -0.074923 0.039570 10.118395 -0.02498063 -0.03610974 0.00309087 0.99903078
9.500000 -0.075130 0.041203 10.150502 -0.02505578 -0.03547367 0.00370778 0.99904959
9.533333 -0.075102 0.042345 10.182609 -0.02511131 -0.03482647 0.00431759 0.99906851
9.566667 -0.074829 0.042992 10.214716 -0.02514714 -0.03416842 0.00491923 0.99908755
9.600000 -0.074304 0.043146 10.246823 -0.02516323 -0.03349977 0.00551162 0.99910670
9.633333 -0.073518 0.042814 10.278930 -0.02515954 -0.03282079 0.00609370 0.99912595
9.666667 -0.072466 0.042013 10.311037 -0.02513606 -0.03213174 0.00666442 0.99914529
9.700000 -0.071141 0.040762 10.343144 -0.02509280 -0.03143291 0.00722277 0.99916473
9.733333 -0.069538 0.039087 10.375251 -0.02502978 -0.03072455 0.00776775 0.99918425
9.766667 -0.067652 0.037019 10.407358 -0.02494703 -0.03000694 0.00829838 0.99920387
9.800000 -0.065482 0.034595 10.439465 -0.02484462 -0.02928035 0.00881371 0.99922356
9.833333 -0.063024 0.031854 10.471572 -0.02472263 -0.02854505 0.00931282 0.99924334
9.866667 -0.060276 0.028840 10.503679 -0.02458114 -0.02780131 0.00979480 0.99926319
9.900000 -0.057240 0.025600 10.535786 -0.02442028 -0.02704939 0.01025880 0.99928311
9.933333 -0.053914 0.022183 10.567893 -0.02424017 -0.02628958 0.01070397 0.99930311
